-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1503.569269437194,-0.28648507595062256,1503.5513462734223
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.7679149901867,-0.2822871208190918,1507.087579908371
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1506.0527114278077,-0.2822871208190918,1510.6238135433198
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.7687862666448,-0.28648507595062256,1514.175159816742
-0.014854639768600464,1502.673835158348,-0.014854639768600464,1503.568054244717,-0.2822871208190918,1517.7113934516906
-0.019052624702453613,1503.4294724464417,-0.019052624702453613,1503.9353110649188,-0.2738913297653198,1521.2174022388458
-0.019052624702453613,1503.4294724464417,-0.019052624702453613,1504.2186061996222,-0.2738913297653198,1524.723411026001
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.5108969676494,-0.2822871208190918,1528.2596446609498
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.4311313086748,-0.28648507595062256,1531.810990934372
-0.030713528394699097,1505.5284351110458,-0.030713528394699097,1506.3011273646355,-0.28850626945495605,1535.3696135044097
-0.030713528394699097,1505.5284351110458,-0.030713528394699097,1506.8041876906157,-0.28850626945495605,1538.9282360744476
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.6640494406224,-0.2948809862136841,1542.5098076248169
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.1707026487588,-0.2906830310821533,1546.0762665367126
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.5304456623396,-0.2906830310821533,1549.6427254486084
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.254011453986,-0.2906830310821533,1553.2091843605042
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.5463067917028,-0.28648507595062256,1556.7605306339265
-0.027448415756225586,1504.9407148361206,-0.027448415756225586,1506.1109714798133,-0.28648507595062256,1560.3118769073485
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.4714858212074,-0.2948809862136841,1563.8934484577178
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.195813205242,-0.2948809862136841,1567.475020008087
-0.019052624702453613,1503.4294724464417,-0.019052624702453613,1504.5555607938766,-0.28648507595062256,1571.0263662815094
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.2791240026554,-0.28648507595062256,1574.5777125549316
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.5714173535505,-0.28648507595062256,1578.129058828354
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.4916536813973,-0.2906830310821533,1581.6955177402497
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2159830522537,-0.2906830310821533,1585.2619766521454
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2201681512595,-0.28648507595062256,1588.8133229255677
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.57991116484,-0.28648507595062256,1592.3646691989898
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1504.9479190419117,-0.2738913297653198,1595.870677986145
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2319678163528,-0.2738913297653198,1599.3766867733002
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2361529153586,-0.2906830310821533,1602.943145685196
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2403380143642,-0.28648507595062256,1606.4944919586183
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.24452311337,-0.2906830310821533,1610.0609508705138
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2487082123757,-0.2906830310821533,1613.6274097824096
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.897317096591,-0.2906830310821533,1617.1938686943054
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.5376897490025,-0.2906830310821533,1620.7603276062011
0,1500.0,0,1501.692749682665,0.7,1620.7603276062011
0,1500.0,0,1500.1427130138875,0.7,1620.7603276062011
0,1500.0,0,1500.1427130138875,0.7,1620.7603276062011
-0.03584429621696472,1506.4519733190536,-0.03584429621696472,1505.6452904071411,-0.2822871208190918,1624.29656124115
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1506.108054172198,-0.28648507595062256,1627.8479075145722
-0.019052624702453613,1503.4294724464417,-0.019052624702453613,1504.6282186818123,-0.28648507595062256,1631.3992537879944
-0.019052624702453613,1503.4294724464417,-0.019052624702453613,1504.3517864656449,-0.28648507595062256,1634.9506000614165
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.3552113630374,-0.28648507595062256,1638.5019463348387
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.6475047139327,-0.28648507595062256,1642.053292608261
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1506.2121648269892,-0.28648507595062256,1645.6046388816833
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.5726817512511,-0.2906830310821533,1649.171097793579
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.2970111221075,-0.2906830310821533,1652.7375567054748
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.301200796167,-0.28648507595062256,1656.288902978897
-0.04004228115081787,1507.2076106071472,-0.04004228115081787,1507.8831379288436,-0.2822871208190918,1659.8251366138459
-0.04004228115081787,1507.2076106071472,-0.04004228115081787,1509.0097922939062,-0.2822871208190918,1663.3613702487946
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1505.7948032025497,-0.2990788221359253,1666.958054008484
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.0433623383442,-0.3116726875305176,1670.6000756835938
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.3274156878392,-0.2906830310821533,1674.1665345954896
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.3316027790308,-0.2906830310821533,1677.7329935073853
-0.027448415756225586,1504.9407148361206,-0.027448415756225586,1505.9802116686105,-0.2906830310821533,1681.299452419281
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1506.2650035365423,-0.2906830310821533,1684.8659113311767
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1506.2699422591925,-0.2906830310821533,1688.4323702430725
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.6304637585083,-0.2906830310821533,1691.9988291549682
-0.019052594900131226,1503.4294670820236,-0.019052594900131226,1504.7103484610716,-0.2948809862136841,1695.5804007053375
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1505.7227781365316,-0.2906830310821533,1699.1468596172333
-0.027448385953903198,1504.9407094717026,-0.027448385953903198,1506.287438249588,-0.2906830310821533,1702.713318529129
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.64795517385,-0.2906830310821533,1706.2797774410246
-0.014854669570922852,1502.673840522766,-0.014854669570922852,1504.0834049489101,-0.2906830310821533,1709.8462363529204
-0.014854669570922852,1502.673840522766,-0.014854669570922852,1503.5263534253836,-0.2906830310821533,1713.4126952648162
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1504.8179068617026,-0.28648507595062256,1716.9640415382385
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.3818218998115,-0.2906830310821533,1720.5305004501342
-0.023250579833984375,1504.1851043701172,-0.023250579833984375,1505.386008991003,-0.2906830310821533,1724.09695936203
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.3901895203194,-0.2948809862136841,1727.6785309123993
-0.027448415756225586,1504.9407148361206,-0.027448415756225586,1506.038800992767,-0.2948809862136841,1731.2601024627686
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.6791710623106,-0.28648507595062256,1734.8114487361909
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.4034984463453,-0.28648507595062256,1738.362795009613
-0.023250550031661987,1504.1850990056992,-0.023250550031661987,1505.4076835453511,-0.2948809862136841,1741.9443665599822
